"","Site","Group","DBK","NumLoc","NumDist","AIC"
"717",95,"Dist",0,0,0,0
"718",95,"Dist",16,0,0,0
"719",95,"Dist",141,0,0,0
"720",95,"Dist",47,0,0,0
"721",95,"Dist",1,0,0,0
"722",95,"Dist",44,0,0,0
"723",95,"Dist",13,0,0,0
"724",95,"Dist",0,0,0,0
"725",95,"Dist",2,0,0,0
"726",95,"Dist",36,0,0,0
"727",95,"Dist",20,0,0,0
"728",95,"Dist",17,0,0,0
"729",95,"Dist",33,0,0,0
"730",95,"Dist",0,0,0,0
"731",95,"Dist",27,0,0,0
"732",95,"Dist",0,0,0,0
"733",95,"Dist",0,0,0,0
"734",95,"Dist",0,0,0,0
"735",95,"Dist",32,0,0,0
"736",95,"Dist",78,0,0,0
"737",95,"Dist",28,0,0,0
"738",95,"Dist",86,0,0,0
"739",95,"Dist",15,0,0,0
"740",95,"Dist",21,0,0,0
"741",95,"Dist",52,0,0,0
"742",95,"Dist",0,0,0,0
"743",95,"Dist",0,0,0,0
"744",95,"Dist",13,0,0,0
"745",95,"Dist",8,0,0,0
"746",95,"Dist",3,0,0,0
