"","Site","Block","Tree","Source","Name","cond","ht"
"572","SF",2,1,"CY","CY6",2,161
"573","SF",2,2,"CY","CY6",2,65
"574","SF",2,3,"CY","CY6",2,81
"575","SF",2,4,"CY","CY6",1,121
"576","SF",2,5,"CY","CY6",1,69
"577","SF",2,1,"DE","DE2",2,98
"578","SF",2,3,"DE","DE2",1,120
"579","SF",2,4,"DE","DE2",1,143
"580","SF",2,5,"DE","DE2",1,81
"581","SF",2,1,"DE","DE4",2,109
"582","SF",2,2,"DE","DE4",1,41
"583","SF",2,3,"DE","DE4",2,90
"584","SF",2,4,"DE","DE4",2,60
"585","SF",2,1,"DE","DE5",2,84
"586","SF",2,2,"DE","DE5",2,48
"587","SF",2,3,"DE","DE5",1,60
"588","SF",2,4,"DE","DE5",2,144
"589","SF",2,5,"DE","DE5",2,111
"590","SF",2,1,"DE","DE6",2,114
"591","SF",2,3,"DE","DE6",1,110
"592","SF",2,4,"DE","DE6",2,42
"593","SF",2,5,"DE","DE6",2,166
"594","SF",2,1,"FB","FB3",1,34
"595","SF",2,2,"FB","FB3",1,98
"596","SF",2,3,"FB","FB3",2,98
"597","SF",2,4,"FB","FB3",1,75
"598","SF",2,5,"FB","FB3",2,85
"599","SF",2,1,"FB","FB9",1,69
"600","SF",2,2,"FB","FB9",2,89
"601","SF",2,3,"FB","FB9",2,80
"602","SF",2,4,"FB","FB9",2,68
"603","SF",2,5,"FB","FB9",1,126
"604","SF",2,1,"FW","FW10",1,102
"605","SF",2,2,"FW","FW10",2,54
"606","SF",2,3,"FW","FW10",1,59
"607","SF",2,4,"FW","FW10",2,97
"608","SF",2,5,"FW","FW10",1,62
"609","SF",2,1,"FW","FW3",1,37
"610","SF",2,2,"FW","FW3",1,79
"611","SF",2,3,"FW","FW3",1,91
"612","SF",2,4,"FW","FW3",1,82
"613","SF",2,5,"FW","FW3",2,76
"614","SF",2,1,"GA","GA1",1,83
"615","SF",2,2,"GA","GA1",2,95
"616","SF",2,4,"GA","GA1",1,93
"617","SF",2,5,"GA","GA1",1,109
"618","SF",2,1,"GA","GA2",1,57
"619","SF",2,3,"GA","GA2",1,105
"620","SF",2,4,"GA","GA2",2,133
"621","SF",2,5,"GA","GA2",2,87
"622","SF",2,3,"GA","GA3",1,133
"623","SF",2,4,"GA","GA3",2,123
"624","SF",2,5,"GA","GA3",1,85
"625","SF",2,1,"GP","GP1",2,109
"626","SF",2,2,"GP","GP1",2,47
"627","SF",2,3,"GP","GP1",1,136
