"","Site","Group","DBK","NumLoc","NumDist","AIC"
"625",78,"Dist",0,0,0,0
"626",78,"Dist",0,0,0,0
"627",78,"Dist",0,0,0,0
"628",78,"Dist",0,0,0,0
"629",78,"Dist",2,0,0,0
"630",78,"Dist",30,0,0,0
"631",78,"Dist",14,0,0,0
"632",78,"Dist",0,0,0,0
"633",78,"Dist",0,0,0,0
"634",78,"Dist",0,0,0,0
"635",78,"Dist",0,0,0,0
"636",78,"Dist",0,0,0,0
"637",78,"Dist",35,0,0,0
"638",78,"Dist",22,0,0,0
"639",78,"Dist",0,0,0,0
"640",78,"Dist",0,0,0,0
"641",78,"Dist",69,0,0,0
"642",78,"Dist",0,0,0,0
"643",78,"Dist",0,0,0,0
"644",78,"Dist",0,0,0,0
"645",78,"Dist",0,0,0,0
"646",78,"Dist",64,0,0,0
"647",78,"Dist",0,0,0,0
"648",78,"Dist",0,0,0,0
"649",78,"Dist",27,0,0,0
"650",78,"Dist",0,0,0,0
"651",78,"Dist",0,0,0,0
"652",78,"Dist",3,0,0,0
"653",78,"Dist",0,0,0,0
"654",78,"Dist",20,0,0,0
"655",78,"Dist",0,0,0,0
"656",78,"Dist",0,0,0,0
"657",78,"Dist",0,0,0,0
"658",78,"Dist",0,0,0,0
"659",78,"Dist",6,0,0,0
"660",78,"Dist",0,0,0,0
"661",78,"Dist",0,0,0,0
"662",78,"Dist",29,0,0,0
"663",78,"Dist",23,0,0,0
"664",78,"Dist",0,0,0,0
"665",78,"Dist",25,0,0,0
"666",78,"Dist",0,0,0,0
"667",78,"Dist",0,0,0,0
"668",78,"Dist",2,0,0,0
"669",78,"Dist",0,0,0,0
"670",78,"Dist",29,0,0,0
"671",78,"Dist",0,0,0,0
"672",78,"Dist",0,0,0,0
"673",78,"Dist",17,0,0,0
"674",78,"Dist",9,0,0,0
"675",78,"Dist",54,0,0,0
"676",78,"Dist",0,0,0,0
"677",78,"Dist",0,0,0,0
"678",78,"Dist",0,0,0,0
"679",78,"Dist",28,0,0,0
"680",78,"Dist",0,0,0,0
"681",78,"Dist",0,0,0,0
"682",78,"Dist",7,0,0,0
"683",78,"Dist",37,0,0,0
"684",78,"Dist",0,0,0,0
"685",78,"Dist",0,0,0,0
"686",78,"Dist",0,0,0,0
"687",78,"Dist",0,0,0,0
"688",78,"Dist",0,0,0,0
"689",78,"Dist",8,0,0,0
"690",78,"Dist",0,0,0,0
"691",78,"Dist",0,0,0,0
"692",78,"Dist",0,0,0,0
"693",78,"Dist",0,0,0,0
"694",78,"Dist",0,0,0,0
"695",78,"Dist",9,0,0,0
"696",78,"Dist",24,0,0,0
"697",78,"Dist",64,0,0,0
"698",78,"Dist",34,0,0,0
"699",78,"Dist",17,0,0,0
