Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PH,CSCO,BL,BL1,1,1,2,100,893.0160605,386.6608198,747,-137,437.7904227,22.5,41,1453,14
PH,CSCO,BL,BL1,1,5,4,63,893.0160605,386.6608198,747,-137,437.7904227,22.5,41,1453,14
PH,CSCO,BL,BL2,1,2,2,63,891.6454201,400.72798,765,-136,431.4904227,22.2,42,1453,14
PH,CSCO,BL,BL2,1,5,1,111,891.6454201,400.72798,765,-136,431.4904227,22.2,42,1453,14
PH,CSCO,BL,BL3,1,3,4,110,891.610654,405.541853,767,-136,431.0904227,22.1,42,1453,14
PH,CSCO,BL,BL3,1,4,1,97,891.610654,405.541853,767,-136,431.0904227,22.1,42,1453,14
PH,PULO,BR,BR3,1,2,1,137,48.8963164,13.80407937,991,-2,98.39042267,16.2,69,2107,14
PH,PULO,BR,BR7,1,1,4,87,48.96941826,5.00886473,993,-2,98.39042267,16.2,68,2103,14
PH,PULO,BR,BR7,1,3,2,55,48.96941826,5.00886473,993,-2,98.39042267,16.2,68,2103,14
PH,PULO,BR,BR7,1,4,2,124,48.96941826,5.00886473,993,-2,98.39042267,16.2,68,2103,14
PH,PULO,BR,BR7,1,5,2,127,48.96941826,5.00886473,993,-2,98.39042267,16.2,68,2103,14
PH,CSCO,CA,CA3,1,3,4,107,952.632552,118.9697902,713,-148,545.2904227,24.3,25,1060,14
PH,CSCO,CA,CA3,1,4,4,81,952.632552,118.9697902,713,-148,545.2904227,24.3,25,1060,14
PH,CSCO,CA,CA3,1,5,1,118,952.632552,118.9697902,713,-148,545.2904227,24.3,25,1060,14
PH,CSCO,CA,CA4,1,1,4,99,952.6347233,121.4525696,714,-148,544.6904227,24.3,25,1060,14
PH,CSCO,CA,CA4,1,2,4,161,952.6347233,121.4525696,714,-148,544.6904227,24.3,25,1060,14
PH,CSCO,CA,CA4,1,4,1,65,952.6347233,121.4525696,714,-148,544.6904227,24.3,25,1060,14
PH,CSCO,CA,CA4,1,5,4,127,952.6347233,121.4525696,714,-148,544.6904227,24.3,25,1060,14
PH,PULO,CB,CB1,1,3,4,143,163.2414141,16.10789931,620,35,76.59042267,21.7,80,2350,14
PH,CSCO,CC,CC2,1,3,2,141,1019.376288,4.40904321,424,-164,728.4904227,32.9,20,1058,14
PH,CSCO,CC,CC2,1,4,1,127,1019.376288,4.40904321,424,-164,728.4904227,32.9,20,1058,14
PH,CSCO,CC,CC2,1,5,1,118,1019.376288,4.40904321,424,-164,728.4904227,32.9,20,1058,14
PH,CSCO,CC,CC7,1,3,4,77,1019.300472,-10.81089575,415,-164,738.0904227,33.3,20,1057,14
PH,CSCO,CC,CC7,1,4,4,132,1019.300472,-10.81089575,415,-164,738.0904227,33.3,20,1057,14
PH,CSCO,CC,CC7,1,5,4,112,1019.300472,-10.81089575,415,-164,738.0904227,33.3,20,1057,14
PH,KLMT,CP,CP9,1,3,1,108,549.1500952,792.8731829,342,-78,183.2904227,31,125,2443,14
PH,PULO,CR,CR2,1,1,2,144,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,14
PH,PULO,CR,CR2,1,2,4,176,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,14
PH,PULO,CR,CR2,1,4,4,105,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,14
PH,PULO,CR,CR2,1,5,1,136,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,14
PH,PULO,CR,CR3,1,4,3,71,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,14
PH,PULO,CR,CR4,1,5,1,128,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,14
PH,KLMT,CY,CY6,1,2,1,68,479.9952613,233.6952501,521,-71,175.7904227,26.3,67,1925,14
PH,KLMT,CY,CY6,1,3,1,151,479.9952613,233.6952501,521,-71,175.7904227,26.3,67,1925,14
PH,CSCD,DE,DE2,1,4,1,122,NA,NA,NA,NA,NA,NA,NA,NA,14
PH,CSCD,DE,DE4,1,3,4,143,277.845975,775.6608198,1618,101,60.99042267,9.5,187,3024,14
PH,CSCD,DE,DE4,1,4,2,101,277.845975,775.6608198,1618,101,60.99042267,9.5,187,3024,14
PH,CSCD,DE,DE4,1,5,4,115,277.845975,775.6608198,1618,101,60.99042267,9.5,187,3024,14
PH,CSCD,DE,DE5,1,5,4,90,277.8997887,742.5533256,1619,101,61.29042267,9.6,186,3009,14
PH,CSCD,DE,DE6,1,2,1,99,277.9773483,725.5132711,1620,101,61.69042267,9.6,184,2988,14
PH,CSCD,DE,DE6,1,4,4,221,277.9773483,725.5132711,1620,101,61.69042267,9.6,184,2988,14
PH,CSCD,DE,DE6,1,5,1,79,277.9773483,725.5132711,1620,101,61.69042267,9.6,184,2988,14
PH,PULO,FB,FB3,1,2,1,93,145.2146875,-20.82209779,382,-22,101.4904227,29.3,73,2301,14
